TT_ID,specie,stringType.x,Tref_0,Theat_0,growth,adc_bandgap,nbits,RH,Tair,gzm,gzsd,gym,gysd,gxm,gxsd,Tref_1,Theat_1,StWC,stringType.y,Timestamp,SDate,STime
individuo 2,PP,45,409,408,0,40835,17,50,380,-4139,0,70,0,12,0,393,453,10905,49,2023-07-07 15:00:00 UTC,2023-07-07,17:00:00
individuo 2,PP,45,409,410,0,40834,17,48,391,-4139,0,65,0,3,0,413,473,10743,49,2023-07-05 16:00:00 UTC,2023-07-05,18:00:00
individuo 2,PP,45,409,411,0,40835,17,46,386,-4139,0,68,0,3,0,404,466,10790,49,2023-07-08 17:00:00 UTC,2023-07-08,19:00:00
individuo 2,PP,45,409,411,0,40835,17,48,383,-4139,0,68,0,6,0,410,470,10737,49,2023-07-05 17:00:00 UTC,2023-07-05,19:00:00
individuo 2,PP,45,410,407,0,40837,17,46,385,-4139,0,67,0,4,0,402,466,10865,49,2023-07-08 18:00:01 UTC,2023-07-08,20:00:01
individuo 2,PP,45,410,411,0,40706,17,51,386,-4139,0,65,0,1,0,415,476,10706,49,2023-07-01 16:00:00 UTC,2023-07-01,18:00:00
individuo 2,PP,45,411,402,0,40962,17,49,369,-4138,0,67,0,3,0,410,463,10804,49,2023-07-07 13:00:00 UTC,2023-07-07,15:00:00
individuo 2,PP,45,414,413,0,40834,17,50,389,-4140,0,69,0,6,0,416,474,10680,49,2023-07-04 16:00:00 UTC,2023-07-04,18:00:00
individuo 2,PP,45,415,412,0,40834,17,47,387,-4140,0,69,0,8,0,407,469,10800,49,2023-07-05 18:00:00 UTC,2023-07-05,20:00:00
individuo 2,PP,45,415,413,0,40834,17,49,391,-4140,0,66,0,3,0,418,477,10653,49,2023-07-05 14:00:00 UTC,2023-07-05,16:00:00
individuo 2,PP,45,415,417,0,40706,17,51,393,-4140,0,63,0,1,0,416,476,10643,49,2023-07-01 17:00:00 UTC,2023-07-01,19:00:00
individuo 2,PP,45,418,417,0,40834,17,52,398,-4140,0,66,0,3,0,420,477,10619,49,2023-07-03 14:00:00 UTC,2023-07-03,16:00:00
individuo 2,PP,45,418,418,0,40709,17,53,398,-4140,0,64,0,2,0,419,478,10621,49,2023-07-02 14:00:00 UTC,2023-07-02,16:00:00
individuo 2,PP,45,418,418,0,40834,17,50,394,-4140,0,67,0,6,0,416,476,10676,49,2023-07-04 17:00:00 UTC,2023-07-04,19:00:00
individuo 2,PP,45,420,418,0,40834,17,49,396,-4140,0,65,0,4,0,412,473,10710,49,2023-07-05 15:00:00 UTC,2023-07-05,17:00:00
individuo 2,PP,45,422,421,0,40834,17,50,398,-4140,0,66,0,4,0,413,476,10721,49,2023-07-04 18:00:00 UTC,2023-07-04,20:00:00
individuo 2,PP,45,423,411,0,40834,17,50,381,-4138,0,63,0,1,0,428,478,10626,49,2023-07-08 13:00:00 UTC,2023-07-08,15:00:00
individuo 2,PP,45,423,417,0,40834,17,49,387,-4140,0,67,0,4,0,423,476,10672,49,2023-07-06 13:00:00 UTC,2023-07-06,15:00:00
individuo 2,PP,45,424,423,0,40834,17,51,401,-4140,0,65,0,3,0,426,485,10571,49,2023-07-03 16:00:00 UTC,2023-07-03,18:00:00
individuo 2,PP,45,425,423,0,40834,17,51,399,-4141,0,65,0,4,0,418,481,10722,49,2023-07-03 18:00:00 UTC,2023-07-03,20:00:00
individuo 2,PP,45,425,425,0,40748,17,52,401,-4140,0,65,0,0,0,425,483,10636,49,2023-07-02 16:00:00 UTC,2023-07-02,18:00:00
individuo 2,PP,45,425,426,0,40834,17,51,400,-4140,0,69,0,11,0,423,483,10605,49,2023-07-03 17:00:00 UTC,2023-07-03,19:00:00
individuo 2,PP,45,427,423,0,40704,17,51,408,-4141,0,62,0,-1,0,418,480,10715,49,2023-07-01 18:00:00 UTC,2023-07-01,20:00:00
individuo 2,PP,45,427,424,0,40834,17,50,397,-4141,0,64,0,3,0,407,467,10786,49,2023-07-08 15:00:00 UTC,2023-07-08,17:00:00
individuo 2,PP,45,427,430,0,40717,17,51,405,-4140,0,64,0,1,0,426,485,10599,49,2023-07-02 17:00:00 UTC,2023-07-02,19:00:00
individuo 2,PP,45,428,423,0,40706,17,54,380,-4138,0,66,0,0,0,426,481,10636,49,2023-07-01 13:00:01 UTC,2023-07-01,15:00:01
individuo 2,PP,45,429,428,0,40746,17,51,405,-4141,0,65,0,2,0,423,484,10659,49,2023-07-02 18:00:00 UTC,2023-07-02,20:00:00
individuo 2,PP,45,432,423,0,40834,17,53,387,-4139,0,70,0,0,0,428,479,10625,49,2023-07-04 13:00:01 UTC,2023-07-04,15:00:01
individuo 2,PP,45,437,434,0,40834,17,54,406,-4142,0,65,0,3,0,420,480,10647,49,2023-07-04 15:00:00 UTC,2023-07-04,17:00:00
individuo 2,PP,45,437,435,0,40834,17,51,399,-4141,0,63,0,4,0,412,472,10776,49,2023-07-06 15:00:00 UTC,2023-07-06,17:00:00
individuo 2,PP,45,439,432,0,40834,17,54,396,-4140,0,65,0,3,0,434,485,10588,49,2023-07-03 13:00:00 UTC,2023-07-03,15:00:00
individuo 2,PP,45,441,433,0,40707,17,54,397,-4140,0,65,0,3,0,438,492,10480,49,2023-07-02 13:00:00 UTC,2023-07-02,15:00:00
individuo 2,PP,45,444,432,0,40834,17,51,404,-4141,0,64,0,1,0,452,499,10462,49,2023-07-05 13:00:00 UTC,2023-07-05,15:00:00
individuo 2,PP,45,445,444,0,40820,17,54,416,-4142,0,69,0,0,0,437,495,10559,49,2023-07-03 15:00:00 UTC,2023-07-03,17:00:00
individuo 2,PP,45,448,445,0,40578,17,56,409,-4143,0,62,0,-1,0,425,485,10693,49,2023-07-01 15:00:00 UTC,2023-07-01,17:00:00
individuo 2,PP,45,463,462,0,40706,17,56,419,-4143,0,64,0,0,0,446,505,10552,49,2023-07-02 15:00:00 UTC,2023-07-02,17:00:00
individuo 3,PP,45,239,236,0,41986,17,45,185,-4113,0,-17,0,-145,0,235,295,13241,49,2023-07-05 05:00:00 UTC,2023-07-05,07:00:00
individuo 3,PP,45,243,241,0,41986,17,44,193,-4113,0,-15,0,-146,0,240,299,13160,49,2023-07-08 05:00:00 UTC,2023-07-08,07:00:00
individuo 3,PP,45,248,244,0,41986,17,45,192,-4113,0,-16,0,-146,0,245,306,13204,49,2023-07-05 04:00:00 UTC,2023-07-05,06:00:00
individuo 3,PP,45,251,247,0,41986,17,43,198,-4113,0,-16,0,-147,0,249,310,13145,49,2023-07-06 05:00:00 UTC,2023-07-06,07:00:00
individuo 3,PP,45,252,249,0,41986,17,43,200,-4113,0,-14,0,-146,0,249,312,13151,49,2023-07-08 04:00:00 UTC,2023-07-08,06:00:00
individuo 3,PP,45,261,256,0,41986,17,44,203,-4113,0,-15,0,-147,0,260,323,13090,49,2023-07-05 03:00:00 UTC,2023-07-05,05:00:00
individuo 3,PP,45,261,258,0,41986,17,42,208,-4113,0,-15,0,-148,0,257,317,13131,49,2023-07-06 04:00:01 UTC,2023-07-06,06:00:01
individuo 3,PP,45,261,258,0,41986,17,43,215,-4113,0,-14,0,-148,0,259,322,12995,49,2023-07-07 05:00:00 UTC,2023-07-07,07:00:00
individuo 3,PP,45,266,263,0,41730,17,47,213,-4113,0,-17,0,-149,0,265,327,12964,49,2023-07-01 05:00:00 UTC,2023-07-01,07:00:00
individuo 3,PP,45,266,263,0,41986,17,43,219,-4113,0,-13,0,-148,0,261,322,13052,49,2023-07-08 03:00:00 UTC,2023-07-08,05:00:00
individuo 3,PP,45,271,266,0,41978,17,42,216,-4113,0,-14,0,-149,0,268,330,13063,49,2023-07-06 03:00:00 UTC,2023-07-06,05:00:00
individuo 3,PP,45,273,268,0,41936,17,44,216,-4113,0,-14,0,-148,0,270,332,13086,49,2023-07-05 02:00:00 UTC,2023-07-05,04:00:00
individuo 3,PP,45,280,278,0,41730,17,48,229,-4113,0,-15,0,-150,0,278,342,12877,49,2023-07-02 05:00:00 UTC,2023-07-02,07:00:00
individuo 3,PP,45,280,279,0,41858,17,43,241,-4113,0,-13,0,-150,0,275,340,12918,49,2023-07-07 04:00:00 UTC,2023-07-07,06:00:00
individuo 3,PP,45,281,278,0,41858,17,45,232,-4113,0,-12,0,-148,0,296,360,12631,49,2023-07-08 06:00:00 UTC,2023-07-08,08:00:00
individuo 3,PP,45,281,279,0,41602,17,47,229,-4113,0,-15,0,-151,0,278,342,12920,49,2023-07-01 04:00:00 UTC,2023-07-01,06:00:00
individuo 3,PP,45,282,280,0,41858,17,46,231,-4113,0,-13,0,-150,0,294,356,12647,49,2023-07-05 06:00:00 UTC,2023-07-05,08:00:00
individuo 3,PP,45,282,280,0,41858,17,47,234,-4113,0,-14,0,-150,0,280,344,12853,49,2023-07-04 05:00:00 UTC,2023-07-04,07:00:00
individuo 3,PP,45,283,279,0,41858,17,42,226,-4113,0,-13,0,-150,0,281,341,12971,49,2023-07-06 02:00:00 UTC,2023-07-06,04:00:00
individuo 3,PP,45,283,280,0,41858,17,43,238,-4113,0,-10,0,-150,0,280,345,12869,49,2023-07-08 02:00:00 UTC,2023-07-08,04:00:00
individuo 3,PP,45,284,279,0,41858,17,44,226,-4113,0,-14,0,-149,0,281,339,12977,49,2023-07-05 01:00:00 UTC,2023-07-05,03:00:00
individuo 3,PP,45,287,284,0,41858,17,44,234,-4113,0,-14,0,-150,0,300,363,12629,49,2023-07-06 06:00:00 UTC,2023-07-06,08:00:00
individuo 3,PP,45,287,286,0,41858,17,43,248,-4113,0,-12,0,-151,0,287,350,12764,49,2023-07-07 03:00:00 UTC,2023-07-07,05:00:00
individuo 3,PP,45,291,288,0,41730,17,47,244,-4113,0,-14,0,-152,0,288,349,12794,49,2023-07-02 04:00:00 UTC,2023-07-02,06:00:00
individuo 3,PP,45,292,290,0,41858,17,42,250,-4113,0,-12,0,-151,0,291,354,12773,49,2023-07-07 02:00:00 UTC,2023-07-07,04:00:00
individuo 3,PP,45,293,290,0,41858,17,42,244,-4113,0,-12,0,-150,0,291,352,12808,49,2023-07-07 01:00:00 UTC,2023-07-07,03:00:00
individuo 3,PP,45,293,290,0,41858,17,42,247,-4113,0,-9,0,-150,0,291,353,12801,49,2023-07-08 01:00:00 UTC,2023-07-08,03:00:00
individuo 3,PP,45,293,291,0,41602,17,48,245,-4113,0,-14,0,-151,0,303,363,12559,49,2023-07-01 06:00:00 UTC,2023-07-01,08:00:00
individuo 3,PP,45,295,293,0,41602,17,47,245,-4113,0,-14,0,-152,0,293,357,12776,49,2023-07-01 03:00:00 UTC,2023-07-01,05:00:00
individuo 3,PP,45,298,294,0,41858,17,42,246,-4113,0,-12,0,-151,0,297,360,12852,49,2023-07-07 00:00:00 UTC,2023-07-07,02:00:00
individuo 3,PP,45,299,297,0,41858,17,44,255,-4113,0,-11,0,-151,0,314,378,12466,49,2023-07-07 06:00:00 UTC,2023-07-07,08:00:00
individuo 3,PP,45,299,297,0,41858,17,47,252,-4113,0,-11,0,-151,0,298,362,12738,49,2023-07-04 04:00:00 UTC,2023-07-04,06:00:00
individuo 3,PP,45,300,297,0,41730,17,47,254,-4113,0,-13,0,-152,0,300,363,12714,49,2023-07-02 03:00:00 UTC,2023-07-02,05:00:00
individuo 3,PP,45,300,298,0,41810,17,47,258,-4113,0,-13,0,-152,0,297,358,12720,49,2023-07-03 05:00:01 UTC,2023-07-03,07:00:01
individuo 3,PP,45,304,302,0,41858,17,42,259,-4113,0,-8,0,-151,0,302,364,12718,49,2023-07-08 00:00:00 UTC,2023-07-08,02:00:00
individuo 3,PP,45,306,303,0,41858,17,42,259,-4113,0,-11,0,-153,0,299,358,12828,49,2023-07-06 01:00:00 UTC,2023-07-06,03:00:00
individuo 3,PP,45,306,304,0,41602,17,46,258,-4113,0,-12,0,-153,0,304,365,12679,49,2023-07-01 02:00:01 UTC,2023-07-01,04:00:01
individuo 3,PP,45,306,304,0,41608,17,49,260,-4113,0,-14,0,-152,0,316,378,12455,49,2023-07-02 06:00:00 UTC,2023-07-02,08:00:00
individuo 3,PP,45,309,307,0,41730,17,47,267,-4113,0,-11,0,-154,0,308,371,12622,49,2023-07-03 04:00:00 UTC,2023-07-03,06:00:00
individuo 3,PP,45,310,307,0,41858,17,42,257,-4113,0,-11,0,-152,0,309,371,12756,49,2023-07-06 23:00:00 UTC,2023-07-07,01:00:00
individuo 3,PP,45,310,307,0,41858,17,46,263,-4113,0,-11,0,-152,0,308,370,12627,49,2023-07-04 03:00:00 UTC,2023-07-04,05:00:00
individuo 3,PP,45,311,309,0,41857,17,44,263,-4113,0,-11,0,-153,0,306,368,12857,49,2023-07-05 00:00:00 UTC,2023-07-05,02:00:00
individuo 3,PP,45,315,312,0,41834,17,42,271,-4113,0,-4,0,-154,0,313,375,12668,49,2023-07-07 23:00:00 UTC,2023-07-08,01:00:00
individuo 3,PP,45,316,313,0,41497,17,46,266,-4113,0,-11,0,-154,0,314,376,12624,49,2023-07-01 01:00:00 UTC,2023-07-01,03:00:00
individuo 3,PP,45,316,314,0,41602,17,47,272,-4113,0,-11,0,-154,0,313,376,12612,49,2023-07-02 02:00:00 UTC,2023-07-02,04:00:00
individuo 3,PP,45,317,316,0,41730,17,46,274,-4113,0,-11,0,-154,0,316,378,12547,49,2023-07-03 03:00:00 UTC,2023-07-03,05:00:00
individuo 3,PP,45,318,316,0,41730,17,48,273,-4113,0,-12,0,-154,0,324,388,12398,49,2023-07-03 06:00:00 UTC,2023-07-03,08:00:00
individuo 3,PP,45,319,317,0,41795,17,48,267,-4113,0,-11,0,-152,0,335,396,12302,49,2023-07-04 06:00:00 UTC,2023-07-04,08:00:00
individuo 3,PP,45,320,317,0,41731,17,46,275,-4113,0,-8,0,-153,0,318,379,12585,49,2023-07-04 02:00:00 UTC,2023-07-04,04:00:00
individuo 3,PP,45,322,320,0,41730,17,42,274,-4113,0,-10,0,-154,0,322,385,12640,49,2023-07-06 22:00:00 UTC,2023-07-07,00:00:00
individuo 3,PP,45,323,321,0,41730,17,42,277,-4113,0,-10,0,-154,0,321,384,12620,49,2023-07-06 00:00:00 UTC,2023-07-06,02:00:00
individuo 3,PP,45,324,322,0,41602,17,47,280,-4113,0,-11,0,-155,0,323,384,12516,49,2023-07-02 01:00:00 UTC,2023-07-02,03:00:00
individuo 3,PP,45,324,322,0,41730,17,46,280,-4113,0,-11,0,-154,0,323,385,12504,49,2023-07-03 02:00:01 UTC,2023-07-03,04:00:01
individuo 3,PP,45,325,326,0,41602,17,46,307,-4113,0,-11,0,-156,0,325,387,12414,49,2023-07-05 07:00:00 UTC,2023-07-05,09:00:00
individuo 3,PP,45,326,323,0,41474,17,46,278,-4113,0,-10,0,-154,0,324,387,12534,49,2023-07-01 00:00:00 UTC,2023-07-01,02:00:00
individuo 3,PP,45,326,326,0,41602,17,45,316,-4113,0,-9,0,-159,0,337,401,12348,49,2023-07-08 07:00:00 UTC,2023-07-08,09:00:00
individuo 3,PP,45,328,325,0,41730,17,42,285,-4113,0,-4,0,-154,0,325,387,12532,49,2023-07-07 22:00:00 UTC,2023-07-08,00:00:00
individuo 3,PP,45,328,326,0,41730,17,46,282,-4113,0,-10,0,-155,0,328,389,12501,49,2023-07-04 01:00:00 UTC,2023-07-04,03:00:00
individuo 3,PP,45,333,330,0,41602,17,46,289,-4113,0,-9,0,-156,0,332,394,12471,49,2023-07-02 00:00:01 UTC,2023-07-02,02:00:01
individuo 3,PP,45,333,330,0,41730,17,42,280,-4113,0,-9,0,-154,0,332,395,12613,49,2023-07-06 21:00:00 UTC,2023-07-06,23:00:00
individuo 3,PP,45,335,332,0,41730,17,42,289,-4113,0,-8,0,-155,0,333,395,12534,49,2023-07-05 23:00:00 UTC,2023-07-06,01:00:00
individuo 3,PP,45,335,332,0,41730,17,44,290,-4113,0,-8,0,-155,0,333,394,12507,49,2023-07-04 23:00:00 UTC,2023-07-05,01:00:00
individuo 3,PP,45,336,333,0,41665,17,46,294,-4113,0,-10,0,-155,0,334,396,12461,49,2023-07-03 01:00:00 UTC,2023-07-03,03:00:00
individuo 3,PP,45,338,334,0,41516,17,47,321,-4113,0,-6,0,-156,0,344,396,12221,49,2023-07-08 09:00:01 UTC,2023-07-08,11:00:01
individuo 3,PP,45,338,335,0,41730,17,41,290,-4113,0,-8,0,-155,0,334,393,12584,49,2023-07-08 21:00:00 UTC,2023-07-08,23:00:00
individuo 3,PP,45,338,336,0,41474,17,46,292,-4113,0,-6,0,-156,0,336,396,12435,49,2023-06-30 23:00:00 UTC,2023-07-01,01:00:00
individuo 3,PP,45,339,336,0,41730,17,42,297,-4113,0,-5,0,-154,0,337,399,12458,49,2023-07-07 21:00:00 UTC,2023-07-07,23:00:00
individuo 3,PP,45,339,339,0,41602,17,44,324,-4113,0,-9,0,-159,0,350,412,12147,49,2023-07-06 07:00:01 UTC,2023-07-06,09:00:01
individuo 3,PP,45,340,336,0,41679,17,45,289,-4113,0,-10,0,-156,0,341,402,12460,49,2023-07-02 23:00:00 UTC,2023-07-03,01:00:00
individuo 3,PP,45,341,339,0,41730,17,45,297,-4113,0,-8,0,-155,0,340,402,12472,49,2023-07-04 00:00:00 UTC,2023-07-04,02:00:00
individuo 3,PP,45,342,339,0,41558,17,46,300,-4113,0,-8,0,-157,0,340,401,12416,49,2023-07-01 23:00:00 UTC,2023-07-02,01:00:00
individuo 3,PP,45,343,340,0,41481,17,45,297,-4113,0,-11,0,-156,0,340,401,12469,49,2023-07-01 22:00:00 UTC,2023-07-02,00:00:00
individuo 3,PP,45,344,342,0,41603,17,45,303,-4113,0,-10,0,-157,0,343,404,12374,49,2023-07-03 00:00:00 UTC,2023-07-03,02:00:00
individuo 3,PP,45,346,344,0,41730,17,44,301,-4113,0,-7,0,-156,0,343,405,12429,49,2023-07-04 22:00:00 UTC,2023-07-05,00:00:00
individuo 3,PP,45,347,333,0,41602,17,45,308,-4113,0,-12,0,-158,0,359,396,12217,49,2023-07-05 08:00:00 UTC,2023-07-05,10:00:00
individuo 3,PP,45,347,335,0,41474,17,44,310,-4113,0,-8,0,-156,0,358,401,12288,49,2023-07-08 08:00:00 UTC,2023-07-08,10:00:00
individuo 3,PP,45,348,346,0,41436,17,45,301,-4113,0,-9,0,-156,0,347,408,12376,49,2023-06-30 22:00:00 UTC,2023-07-01,00:00:00
individuo 3,PP,45,348,349,0,41511,17,47,331,-4113,0,-6,0,-160,0,349,411,12123,49,2023-07-08 10:00:00 UTC,2023-07-08,12:00:00
individuo 3,PP,45,349,346,0,41675,17,42,305,-4113,0,-6,0,-156,0,347,408,12407,49,2023-07-05 22:00:00 UTC,2023-07-06,00:00:00
individuo 3,PP,45,349,347,0,41475,17,45,299,-4113,0,-11,0,-157,0,347,411,12472,49,2023-07-01 21:00:00 UTC,2023-07-01,23:00:00
individuo 3,PP,45,350,348,0,41718,17,42,310,-4113,0,0,0,-156,0,348,408,12372,49,2023-07-07 20:00:00 UTC,2023-07-07,22:00:00
individuo 3,PP,45,351,356,0,41494,17,46,336,-4113,0,-7,0,-157,0,359,439,11862,49,2023-07-08 11:00:00 UTC,2023-07-08,13:00:00
individuo 3,PP,45,353,350,0,41675,17,45,309,-4113,0,-7,0,-157,0,351,413,12351,49,2023-07-03 23:00:00 UTC,2023-07-04,01:00:00
individuo 3,PP,45,354,354,0,41475,17,48,339,-4113,0,-6,0,-160,0,350,405,12052,49,2023-07-05 09:00:00 UTC,2023-07-05,11:00:00
individuo 3,PP,45,356,356,0,41602,17,44,327,-4113,0,-7,0,-158,0,365,426,12119,49,2023-07-07 07:00:00 UTC,2023-07-07,09:00:00
individuo 3,PP,45,359,354,0,41474,17,46,339,-4113,0,-8,0,-162,0,356,407,12165,49,2023-07-06 09:00:00 UTC,2023-07-06,11:00:00
individuo 3,PP,45,359,357,0,41602,17,44,316,-4113,0,-7,0,-158,0,359,421,12304,49,2023-07-04 20:00:01 UTC,2023-07-04,22:00:01
individuo 3,PP,45,360,358,0,41602,17,41,323,-4113,0,-7,0,-157,0,353,417,12461,49,2023-07-08 20:00:00 UTC,2023-07-08,22:00:00
individuo 3,PP,45,360,360,0,41347,17,50,329,-4113,0,-8,0,-159,0,368,431,12018,49,2023-07-02 07:00:01 UTC,2023-07-02,09:00:01
individuo 3,PP,45,361,360,0,41602,17,42,320,-4113,0,-7,0,-157,0,357,421,12400,49,2023-07-06 20:00:00 UTC,2023-07-06,22:00:00
individuo 3,PP,45,362,360,0,41602,17,44,321,-4113,0,-5,0,-156,0,357,421,12328,49,2023-07-04 21:00:00 UTC,2023-07-04,23:00:00
individuo 3,PP,45,362,360,0,41602,17,45,321,-4113,0,-8,0,-158,0,359,423,12322,49,2023-07-02 22:00:00 UTC,2023-07-03,00:00:00
individuo 3,PP,45,363,361,0,41474,17,46,321,-4113,0,-9,0,-159,0,360,423,12394,49,2023-07-01 20:00:00 UTC,2023-07-01,22:00:00
individuo 3,PP,45,363,361,0,41602,17,42,323,-4113,0,-4,0,-157,0,360,422,12323,49,2023-07-05 21:00:01 UTC,2023-07-05,23:00:01
individuo 3,PP,45,363,364,0,41474,17,48,358,-4113,0,-6,0,-161,0,363,424,11932,49,2023-07-05 10:00:00 UTC,2023-07-05,12:00:00
individuo 3,PP,45,365,362,0,41602,17,45,323,-4113,0,-5,0,-157,0,363,423,12260,49,2023-07-03 22:00:00 UTC,2023-07-04,00:00:00
individuo 3,PP,45,365,363,0,41602,17,42,330,-4113,0,0,0,-157,0,362,423,12272,49,2023-07-07 19:00:00 UTC,2023-07-07,21:00:00
individuo 3,PP,45,365,365,0,41219,17,49,324,-4113,0,-8,0,-157,0,367,431,12027,49,2023-07-01 07:00:00 UTC,2023-07-01,09:00:00
individuo 3,PP,45,366,365,0,41474,17,46,355,-4113,0,-6,0,-163,0,371,433,11904,49,2023-07-06 10:00:00 UTC,2023-07-06,12:00:00
individuo 3,PP,45,369,365,0,41602,17,45,322,-4113,0,-9,0,-158,0,371,433,12230,49,2023-07-02 20:00:00 UTC,2023-07-02,22:00:00
individuo 3,PP,45,369,369,0,41475,17,46,345,-4113,0,-3,0,-159,0,372,433,11937,49,2023-07-07 10:00:00 UTC,2023-07-07,12:00:00
individuo 3,PP,45,370,367,0,41474,17,47,342,-4113,0,-1,0,-159,0,371,426,11917,49,2023-07-07 09:00:00 UTC,2023-07-07,11:00:00
individuo 3,PP,45,370,372,0,41475,17,44,353,-4113,0,-4,0,-158,0,371,436,11977,49,2023-07-08 12:00:00 UTC,2023-07-08,14:00:00
individuo 3,PP,45,371,371,0,41598,17,50,322,-4113,0,-5,0,-159,0,378,439,12029,49,2023-07-04 07:00:00 UTC,2023-07-04,09:00:00
individuo 3,PP,45,372,370,0,41599,17,45,332,-4113,0,-8,0,-158,0,370,432,12214,49,2023-07-02 21:00:00 UTC,2023-07-02,23:00:00
individuo 3,PP,45,373,375,0,41345,17,50,346,-4113,0,-6,0,-161,0,369,428,11993,49,2023-07-01 10:00:00 UTC,2023-07-01,12:00:00
individuo 3,PP,45,373,380,0,41474,17,45,358,-4113,0,-6,0,-164,0,378,454,11861,49,2023-07-06 11:00:00 UTC,2023-07-06,13:00:00
individuo 3,PP,45,373,381,0,41475,17,45,348,-4113,0,6,0,-161,0,375,450,11829,49,2023-07-07 11:00:00 UTC,2023-07-07,13:00:00
individuo 3,PP,45,374,383,0,41352,17,46,367,-4113,0,-5,0,-162,0,379,454,11784,49,2023-07-05 11:00:00 UTC,2023-07-05,13:00:00
individuo 3,PP,45,375,372,0,41226,17,50,348,-4113,0,-7,0,-161,0,376,431,11822,49,2023-07-01 09:00:00 UTC,2023-07-01,11:00:00
individuo 3,PP,45,376,374,0,41602,17,42,339,-4113,0,-4,0,-159,0,373,435,12206,49,2023-07-05 20:00:00 UTC,2023-07-05,22:00:00
individuo 3,PP,45,376,374,0,41602,17,45,335,-4113,0,-4,0,-158,0,374,433,12177,49,2023-07-03 21:00:00 UTC,2023-07-03,23:00:00
individuo 3,PP,45,376,378,0,41474,17,44,370,-4113,0,-4,0,-159,0,380,444,11909,49,2023-07-08 13:00:00 UTC,2023-07-08,15:00:00
individuo 3,PP,45,378,376,0,41475,17,51,346,-4113,0,-5,0,-161,0,381,435,11892,49,2023-07-04 09:00:00 UTC,2023-07-04,11:00:00
individuo 3,PP,45,378,378,0,41474,17,49,340,-4113,0,-7,0,-161,0,381,441,12040,49,2023-07-03 07:00:01 UTC,2023-07-03,09:00:01
individuo 3,PP,45,378,384,0,41342,17,49,351,-4113,0,-7,0,-160,0,376,450,11839,49,2023-07-01 11:00:00 UTC,2023-07-01,13:00:00
individuo 3,PP,45,379,381,0,41474,17,50,355,-4113,0,-3,0,-162,0,379,439,11875,49,2023-07-04 10:00:00 UTC,2023-07-04,12:00:00
individuo 3,PP,45,380,379,0,41567,17,42,353,-4113,0,-3,0,-160,0,378,441,12133,49,2023-07-08 19:00:00 UTC,2023-07-08,21:00:00
individuo 3,PP,45,380,381,0,41475,17,43,361,-4113,0,2,0,-161,0,378,440,12091,49,2023-07-07 18:00:00 UTC,2023-07-07,20:00:00
individuo 3,PP,45,380,381,0,41475,17,44,358,-4113,0,1,0,-160,0,378,441,11962,49,2023-07-07 12:00:00 UTC,2023-07-07,14:00:00
individuo 3,PP,45,381,377,0,41347,17,51,357,-4113,0,-4,0,-162,0,385,442,11753,49,2023-07-02 09:00:00 UTC,2023-07-02,11:00:00
individuo 3,PP,45,381,379,0,41545,17,42,351,-4113,0,-1,0,-159,0,379,441,12146,49,2023-07-06 19:00:00 UTC,2023-07-06,21:00:00
individuo 3,PP,45,381,389,0,41474,17,49,355,-4113,0,0,0,-161,0,384,459,11763,49,2023-07-04 11:00:01 UTC,2023-07-04,13:00:01
individuo 3,PP,45,382,382,0,41322,17,48,361,-4113,0,-5,0,-162,0,384,445,11945,49,2023-07-01 12:00:00 UTC,2023-07-01,14:00:00
individuo 3,PP,45,383,384,0,41475,17,44,362,-4113,0,-1,0,-161,0,383,445,11966,49,2023-07-07 13:00:00 UTC,2023-07-07,15:00:00
individuo 3,PP,45,384,367,0,41357,17,48,336,-4113,0,-7,0,-161,0,392,430,11948,49,2023-07-02 08:00:00 UTC,2023-07-02,10:00:00
individuo 3,PP,45,384,385,0,41346,17,51,362,-4113,0,-5,0,-162,0,385,446,11811,49,2023-07-02 10:00:00 UTC,2023-07-02,12:00:00
individuo 3,PP,45,384,385,0,41474,17,43,381,-4113,0,-2,0,-163,0,388,452,11894,49,2023-07-08 14:00:00 UTC,2023-07-08,16:00:00
individuo 3,PP,45,385,361,0,41346,17,49,325,-4113,0,-9,0,-159,0,394,427,11986,49,2023-07-01 08:00:00 UTC,2023-07-01,10:00:00
individuo 3,PP,45,385,385,0,41474,17,45,365,-4113,0,-5,0,-163,0,389,452,11819,49,2023-07-06 12:00:00 UTC,2023-07-06,14:00:00
individuo 3,PP,45,386,382,0,41474,17,50,353,-4114,0,-5,0,-161,0,388,441,11802,49,2023-07-03 09:00:00 UTC,2023-07-03,11:00:00
individuo 3,PP,45,386,385,0,41346,17,46,360,-4113,0,-7,0,-162,0,383,449,12060,49,2023-07-01 19:00:00 UTC,2023-07-01,21:00:00
individuo 3,PP,45,386,387,0,41475,17,43,364,-4113,0,10,0,-160,0,386,447,11980,49,2023-07-07 17:00:00 UTC,2023-07-07,19:00:00
individuo 3,PP,45,386,388,0,41474,17,44,365,-4113,0,1,0,-155,0,384,449,11935,49,2023-07-07 14:00:00 UTC,2023-07-07,16:00:00
individuo 3,PP,45,387,385,0,41597,17,45,350,-4113,0,-2,0,-159,0,385,445,12089,49,2023-07-03 20:00:01 UTC,2023-07-03,22:00:01
individuo 3,PP,45,387,388,0,41474,17,50,361,-4113,0,-2,0,-161,0,387,449,11808,49,2023-07-03 10:00:00 UTC,2023-07-03,12:00:00
